"logFC","AveExpr","t","P.Value","adj.P.Val","B","comparison","gene_name","hit"
0.637064883893703,28.3634932753722,-2.9969910847579,0.0205345251084451,0.405019061900854,-4.32521060773389,"GFP_WT-WT","smpB",FALSE
-0.162738494978528,28.9648571396186,2.98621577906357,0.0208462911517563,0.40728932995554,-4.34114023246451,"GFP_WT-WT","yggX",FALSE
0.174361463702287,29.7607525470308,-2.9643266820585,0.0214952109497497,0.416042821279735,-4.37352398421848,"GFP_WT-WT","fabI",FALSE
0.151261998067685,27.1247982591002,-2.9155167430923,0.0230206931275653,0.425286613985812,-4.44584531765944,"GFP_WT-WT","rbsK",FALSE
-0.14999149315324,25.6384633450343,2.91069867262437,0.0231773805689377,0.425286613985812,-4.45299194832632,"GFP_WT-WT","VK055_1288",FALSE
0.156294109000266,23.9814079542405,-2.90425439676491,0.0233887215671218,0.425286613985812,-4.46255278668839,"GFP_WT-WT","VK055_0889",FALSE
-0.152689369915249,26.5349980159284,2.90155627446745,0.0234778121057379,0.425286613985812,-4.46655645915846,"GFP_WT-WT","glnL",FALSE
-0.301387468461482,24.2681451308643,2.90117960840273,0.0234902779689835,0.425286613985812,-4.46711541619177,"GFP_WT-WT","VK055_0739",FALSE
0.234140965519853,26.4329353153478,-2.89575539882096,0.0236705727320435,0.425286613985812,-4.47516558924197,"GFP_WT-WT","yhdG",FALSE
-0.152496427990042,26.5587598917949,2.8872322214346,0.0239568388323703,0.425286613985812,-4.48781823416985,"GFP_WT-WT","VK055_1667",FALSE
0.148768786120843,24.8327090277144,-2.88663907488893,0.0239768965887443,0.425286613985812,-4.48869890446085,"GFP_WT-WT","VK055_1819",FALSE
-0.151927595989138,24.3027230738848,2.88626125366796,0.0239896821983018,0.425286613985812,-4.48925988169422,"GFP_WT-WT","mmsA",FALSE
0.156505257635091,28.9413069289241,-2.88517940920307,0.0240263321276388,0.425286613985812,-4.49086621269612,"GFP_WT-WT","VK055_5020",FALSE
-0.148415616277624,28.8415614046548,2.87845567274487,0.0242554459817662,0.425703632442693,-4.50085104916039,"GFP_WT-WT","VK055_1850",FALSE
-0.155315349608083,27.7614009735356,2.84527920359105,0.0254202553989626,0.426023378853898,-4.5501519102157,"GFP_WT-WT","VK055_3666",FALSE
